day,zone,score,flagged,spiked
2024-10-01,LZ_WEST,0.0457,0,0
2024-10-02,LZ_HOUSTON,0.0234,0,0
2024-10-02,LZ_NORTH,0.03,0,0
2024-10-02,LZ_SOUTH,0.0281,0,0
2024-10-02,LZ_WEST,0.0466,0,0
2024-10-03,LZ_HOUSTON,0.0241,0,0
2024-10-03,LZ_NORTH,0.0312,0,0
2024-10-03,LZ_SOUTH,0.0253,0,0
2024-10-03,LZ_WEST,0.0385,0,0
2024-10-04,LZ_HOUSTON,0.0307,0,0
2024-10-04,LZ_NORTH,0.0386,0,0
2024-10-04,LZ_SOUTH,0.0281,0,0
2024-10-04,LZ_WEST,0.046,0,0
2024-10-05,LZ_HOUSTON,0.0241,0,0
2024-10-05,LZ_NORTH,0.0339,0,0
2024-10-05,LZ_SOUTH,0.0292,0,0
2024-10-05,LZ_WEST,0.0465,0,0
2024-10-06,LZ_HOUSTON,0.0359,0,0
2024-10-06,LZ_NORTH,0.0418,0,0
2024-10-06,LZ_SOUTH,0.0387,0,0
2024-10-06,LZ_WEST,0.0484,0,0
2024-10-07,LZ_HOUSTON,0.167,0,0
2024-10-07,LZ_NORTH,0.1836,0,0
2024-10-07,LZ_SOUTH,0.1864,0,0
2024-10-07,LZ_WEST,0.2153,0,0
2024-10-08,LZ_HOUSTON,0.0637,0,0
2024-10-08,LZ_NORTH,0.0769,0,0
2024-10-08,LZ_SOUTH,0.0835,0,0
2024-10-08,LZ_WEST,0.0908,0,0
2024-10-09,LZ_HOUSTON,0.0304,0,0
2024-10-09,LZ_NORTH,0.0324,0,0
2024-10-09,LZ_SOUTH,0.0345,0,0
2024-10-09,LZ_WEST,0.0358,0,0
2024-10-10,LZ_HOUSTON,0.0295,0,0
2024-10-10,LZ_NORTH,0.0301,0,0
2024-10-10,LZ_SOUTH,0.0372,0,0
2024-10-10,LZ_WEST,0.0348,0,0
2024-10-11,LZ_HOUSTON,0.0242,0,0
2024-10-11,LZ_NORTH,0.0246,0,0
2024-10-11,LZ_SOUTH,0.0247,0,0
2024-10-11,LZ_WEST,0.0253,0,0
2024-10-12,LZ_HOUSTON,0.0338,0,0
2024-10-12,LZ_NORTH,0.0349,0,0
2024-10-12,LZ_SOUTH,0.0348,0,0
2024-10-12,LZ_WEST,0.0359,0,0
2024-10-13,LZ_HOUSTON,0.0617,0,0
2024-10-13,LZ_NORTH,0.0628,0,0
2024-10-13,LZ_SOUTH,0.0586,0,0
2024-10-13,LZ_WEST,0.0636,0,0
2024-10-14,LZ_HOUSTON,0.0426,0,0
2024-10-14,LZ_NORTH,0.0439,0,0
2024-10-14,LZ_SOUTH,0.0451,0,0
2024-10-14,LZ_WEST,0.0487,0,0
2024-10-15,LZ_HOUSTON,0.0239,0,0
2024-10-15,LZ_NORTH,0.0212,0,0
2024-10-15,LZ_SOUTH,0.0294,0,0
2024-10-15,LZ_WEST,0.0387,0,0
2024-10-16,LZ_HOUSTON,0.0091,0,0
2024-10-16,LZ_NORTH,0.0093,0,0
2024-10-16,LZ_SOUTH,0.0077,0,0
2024-10-16,LZ_WEST,0.0122,0,0
2024-10-17,LZ_HOUSTON,0.0057,0,0
2024-10-17,LZ_NORTH,0.0057,0,0
2024-10-17,LZ_SOUTH,0.0053,0,0
2024-10-17,LZ_WEST,0.0095,0,0
2024-10-18,LZ_HOUSTON,0.0059,0,0
2024-10-18,LZ_NORTH,0.0057,0,0
2024-10-18,LZ_SOUTH,0.0055,0,0
2024-10-18,LZ_WEST,0.0051,0,0
2024-10-19,LZ_HOUSTON,0.006,0,0
2024-10-19,LZ_NORTH,0.006,0,0
2024-10-19,LZ_SOUTH,0.0056,0,0
2024-10-19,LZ_WEST,0.0061,0,0
2024-10-20,LZ_HOUSTON,0.0119,0,0
2024-10-20,LZ_NORTH,0.0127,0,0
2024-10-20,LZ_SOUTH,0.0118,0,0
2024-10-20,LZ_WEST,0.0139,0,0
2024-10-21,LZ_HOUSTON,0.0145,0,0
2024-10-21,LZ_NORTH,0.0152,0,0
2024-10-21,LZ_SOUTH,0.0152,0,0
2024-10-21,LZ_WEST,0.0174,0,0
2024-10-22,LZ_HOUSTON,0.0492,0,0
2024-10-22,LZ_NORTH,0.0706,0,0
2024-10-22,LZ_SOUTH,0.0646,0,0
2024-10-22,LZ_WEST,0.0904,0,0
2024-10-23,LZ_HOUSTON,0.0707,0,0
2024-10-23,LZ_NORTH,0.0993,0,0
2024-10-23,LZ_SOUTH,0.0908,0,0
2024-10-23,LZ_WEST,0.1248,0,0
2024-10-24,LZ_HOUSTON,0.0098,0,0
2024-10-24,LZ_NORTH,0.0099,0,0
2024-10-24,LZ_SOUTH,0.0114,0,0
2024-10-24,LZ_WEST,0.01,0,0
2024-10-25,LZ_HOUSTON,0.1127,0,0
2024-10-25,LZ_NORTH,0.1399,0,0
2024-10-25,LZ_SOUTH,0.1421,0,0
2024-10-25,LZ_WEST,0.1643,0,0
2024-10-26,LZ_HOUSTON,0.0582,0,0
2024-10-26,LZ_NORTH,0.0926,0,0
2024-10-26,LZ_SOUTH,0.0886,0,0
2024-10-26,LZ_WEST,0.1152,0,0
2024-10-27,LZ_HOUSTON,0.0266,0,0
2024-10-27,LZ_NORTH,0.0272,0,0
2024-10-27,LZ_SOUTH,0.0274,0,0
2024-10-27,LZ_WEST,0.0288,0,0
2024-10-28,LZ_HOUSTON,0.0129,0,0
2024-10-28,LZ_NORTH,0.0148,0,0
2024-10-28,LZ_SOUTH,0.0141,0,0
2024-10-28,LZ_WEST,0.0073,0,0
2024-10-29,LZ_HOUSTON,0.0088,0,0
2024-10-29,LZ_NORTH,0.0084,0,0
2024-10-29,LZ_SOUTH,0.0076,0,0
2024-10-29,LZ_WEST,0.003,0,0
2024-10-30,LZ_HOUSTON,0.0213,0,0
2024-10-30,LZ_NORTH,0.0218,0,0
2024-10-30,LZ_SOUTH,0.0207,0,0
2024-10-30,LZ_WEST,0.0339,0,0
2024-10-31,LZ_HOUSTON,0.0708,0,0
2024-10-31,LZ_NORTH,0.0707,0,0
2024-10-31,LZ_SOUTH,0.0772,0,0
2024-10-31,LZ_WEST,0.0751,0,0
2024-11-01,LZ_HOUSTON,0.009,0,0
2024-11-01,LZ_NORTH,0.0088,0,0
2024-11-01,LZ_SOUTH,0.0102,0,0
2024-11-01,LZ_WEST,0.0165,0,0
2024-11-02,LZ_HOUSTON,0.0078,0,0
2024-11-02,LZ_NORTH,0.0082,0,0
2024-11-02,LZ_SOUTH,0.0058,0,0
2024-11-02,LZ_WEST,0.0085,0,0
2024-11-03,LZ_HOUSTON,0.0109,0,0
2024-11-03,LZ_NORTH,0.0117,0,0
2024-11-03,LZ_SOUTH,0.0075,0,0
2024-11-03,LZ_WEST,0.0116,0,0
2024-11-04,LZ_HOUSTON,0.0164,0,0
2024-11-04,LZ_NORTH,0.0159,0,0
2024-11-04,LZ_SOUTH,0.016,0,0
2024-11-04,LZ_WEST,0.015,0,0
2024-11-05,LZ_HOUSTON,0.0321,0,0
2024-11-05,LZ_NORTH,0.0311,0,0
2024-11-05,LZ_SOUTH,0.033,0,0
2024-11-05,LZ_WEST,0.0421,0,0
2024-11-06,LZ_HOUSTON,0.0229,0,0
2024-11-06,LZ_NORTH,0.0228,0,0
2024-11-06,LZ_SOUTH,0.0229,0,0
2024-11-06,LZ_WEST,0.0233,0,0
2024-11-07,LZ_HOUSTON,0.0153,0,0
2024-11-07,LZ_NORTH,0.0152,0,0
2024-11-07,LZ_SOUTH,0.0152,0,0
2024-11-07,LZ_WEST,0.0163,0,0
2024-11-08,LZ_HOUSTON,0.0213,0,0
2024-11-08,LZ_NORTH,0.0207,0,0
2024-11-08,LZ_SOUTH,0.0228,0,0
2024-11-08,LZ_WEST,0.0238,0,0
2024-11-09,LZ_HOUSTON,0.0201,0,0
2024-11-09,LZ_NORTH,0.0197,0,0
2024-11-09,LZ_SOUTH,0.0206,0,0
2024-11-09,LZ_WEST,0.0236,0,0
2024-11-10,LZ_HOUSTON,0.0698,0,1
2024-11-10,LZ_NORTH,0.0695,0,1
2024-11-10,LZ_SOUTH,0.0705,0,1
2024-11-10,LZ_WEST,0.0756,0,1
2024-11-11,LZ_HOUSTON,0.0799,0,0
2024-11-11,LZ_NORTH,0.0829,0,0
2024-11-11,LZ_SOUTH,0.0826,0,0
2024-11-11,LZ_WEST,0.0848,0,0
2024-11-12,LZ_HOUSTON,0.0103,0,0
2024-11-12,LZ_NORTH,0.0114,0,0
2024-11-12,LZ_SOUTH,0.0107,0,0
2024-11-12,LZ_WEST,0.0105,0,0
2024-11-13,LZ_HOUSTON,0.0431,0,0
2024-11-13,LZ_NORTH,0.0463,0,0
2024-11-13,LZ_SOUTH,0.0473,0,0
2024-11-13,LZ_WEST,0.0507,0,0
2024-11-14,LZ_HOUSTON,0.0146,0,0
2024-11-14,LZ_NORTH,0.0151,0,0
2024-11-14,LZ_SOUTH,0.0159,0,0
2024-11-14,LZ_WEST,0.0194,0,0
2024-11-15,LZ_HOUSTON,0.0045,0,0
2024-11-15,LZ_NORTH,0.0047,0,0
2024-11-15,LZ_SOUTH,0.0045,0,0
2024-11-15,LZ_WEST,0.0053,0,0
2024-11-16,LZ_HOUSTON,0.0123,0,0
2024-11-16,LZ_NORTH,0.0126,0,0
2024-11-16,LZ_SOUTH,0.0114,0,0
2024-11-16,LZ_WEST,0.0141,0,0
2024-11-17,LZ_HOUSTON,0.0237,0,1
2024-11-17,LZ_NORTH,0.0274,0,1
2024-11-17,LZ_SOUTH,0.0172,0,1
2024-11-17,LZ_WEST,0.03,0,1
2024-11-18,LZ_HOUSTON,0.0155,0,0
2024-11-18,LZ_NORTH,0.0139,0,0
2024-11-18,LZ_SOUTH,0.0193,0,0
2024-11-18,LZ_WEST,0.0146,0,0
2024-11-19,LZ_HOUSTON,0.0331,0,0
2024-11-19,LZ_NORTH,0.0342,0,0
2024-11-19,LZ_SOUTH,0.0478,0,0
2024-11-19,LZ_WEST,0.0501,0,0
2024-11-20,LZ_HOUSTON,0.0215,0,0
2024-11-20,LZ_NORTH,0.0323,0,0
2024-11-20,LZ_SOUTH,0.0242,0,0
2024-11-20,LZ_WEST,0.0474,0,0
2024-11-21,LZ_HOUSTON,0.0269,0,0
2024-11-21,LZ_NORTH,0.0388,0,0
2024-11-21,LZ_SOUTH,0.0375,0,0
2024-11-21,LZ_WEST,0.0631,0,0
2024-11-22,LZ_HOUSTON,0.021,0,0
2024-11-22,LZ_NORTH,0.0339,0,0
2024-11-22,LZ_SOUTH,0.0311,0,0
2024-11-22,LZ_WEST,0.0443,0,0
2024-11-23,LZ_HOUSTON,0.0051,0,0
2024-11-23,LZ_NORTH,0.0053,0,0
2024-11-23,LZ_SOUTH,0.0052,0,0
2024-11-23,LZ_WEST,0.0063,0,0
2024-11-24,LZ_HOUSTON,0.0098,0,0
2024-11-24,LZ_NORTH,0.0102,0,0
2024-11-24,LZ_SOUTH,0.0082,0,0
2024-11-24,LZ_WEST,0.0128,0,0
2024-11-25,LZ_HOUSTON,0.019,0,0
2024-11-25,LZ_NORTH,0.0202,0,0
2024-11-25,LZ_SOUTH,0.02,0,0
2024-11-25,LZ_WEST,0.0213,0,0
2024-11-26,LZ_HOUSTON,0.0109,0,0
2024-11-26,LZ_NORTH,0.018,0,0
2024-11-26,LZ_SOUTH,0.0097,0,0
2024-11-26,LZ_WEST,0.0226,0,0
2024-11-27,LZ_HOUSTON,0.0069,0,0
2024-11-27,LZ_NORTH,0.0065,0,0
2024-11-27,LZ_SOUTH,0.0073,0,0
2024-11-27,LZ_WEST,0.0122,0,0
2024-11-28,LZ_HOUSTON,0.0109,0,0
2024-11-28,LZ_NORTH,0.0127,0,0
2024-11-28,LZ_SOUTH,0.0087,0,0
2024-11-28,LZ_WEST,0.018,0,0
2024-11-29,LZ_HOUSTON,0.014,0,0
2024-11-29,LZ_NORTH,0.0206,0,0
2024-11-29,LZ_SOUTH,0.0113,0,0
2024-11-29,LZ_WEST,0.0247,0,0
2024-11-30,LZ_HOUSTON,0.0126,0,0
2024-11-30,LZ_NORTH,0.0149,0,0
2024-11-30,LZ_SOUTH,0.0125,0,0
2024-11-30,LZ_WEST,0.0177,0,0
2024-12-01,LZ_HOUSTON,0.0115,0,0
2024-12-01,LZ_NORTH,0.0124,0,0
2024-12-01,LZ_SOUTH,0.0118,0,0
2024-12-01,LZ_WEST,0.0149,0,0
2024-12-02,LZ_HOUSTON,0.0235,0,0
2024-12-02,LZ_NORTH,0.0276,0,0
2024-12-02,LZ_SOUTH,0.0173,0,0
2024-12-02,LZ_WEST,0.0308,0,0
2024-12-03,LZ_HOUSTON,0.0155,0,0
2024-12-03,LZ_NORTH,0.0179,0,0
2024-12-03,LZ_SOUTH,0.0101,0,0
2024-12-03,LZ_WEST,0.0188,0,0
2024-12-04,LZ_HOUSTON,0.021,0,0
2024-12-04,LZ_NORTH,0.0213,0,0
2024-12-04,LZ_SOUTH,0.019,0,0
2024-12-04,LZ_WEST,0.03,0,0
2024-12-05,LZ_HOUSTON,0.0091,0,0
2024-12-05,LZ_NORTH,0.0096,0,0
2024-12-05,LZ_SOUTH,0.0058,0,0
2024-12-05,LZ_WEST,0.0117,0,0
2024-12-06,LZ_HOUSTON,0.0253,0,0
2024-12-06,LZ_NORTH,0.0307,0,0
2024-12-06,LZ_SOUTH,0.0116,0,0
2024-12-06,LZ_WEST,0.0311,0,0
2024-12-07,LZ_HOUSTON,0.0138,0,0
2024-12-07,LZ_NORTH,0.0144,0,0
2024-12-07,LZ_SOUTH,0.0125,0,0
2024-12-07,LZ_WEST,0.0171,0,0
2024-12-08,LZ_HOUSTON,0.0043,0,0
2024-12-08,LZ_NORTH,0.004,0,0
2024-12-08,LZ_SOUTH,0.0047,0,0
2024-12-08,LZ_WEST,0.009,0,0
2024-12-09,LZ_HOUSTON,0.0158,0,0
2024-12-09,LZ_NORTH,0.0157,0,0
2024-12-09,LZ_SOUTH,0.0158,0,0
2024-12-09,LZ_WEST,0.0182,0,0
2024-12-10,LZ_HOUSTON,0.0141,0,0
2024-12-10,LZ_NORTH,0.0151,0,0
2024-12-10,LZ_SOUTH,0.0083,0,0
2024-12-10,LZ_WEST,0.0174,0,0
2024-12-11,LZ_HOUSTON,0.0185,0,0
2024-12-11,LZ_NORTH,0.018,0,0
2024-12-11,LZ_SOUTH,0.0158,0,0
2024-12-11,LZ_WEST,0.0249,0,0
2024-12-12,LZ_HOUSTON,0.0049,0,0
2024-12-12,LZ_NORTH,0.0043,0,0
2024-12-12,LZ_SOUTH,0.0056,0,0
2024-12-12,LZ_WEST,0.0063,0,0
2024-12-13,LZ_HOUSTON,0.0045,0,0
2024-12-13,LZ_NORTH,0.004,0,0
2024-12-13,LZ_SOUTH,0.0041,0,0
2024-12-13,LZ_WEST,0.0054,0,0
2024-12-14,LZ_HOUSTON,0.0148,0,1
2024-12-14,LZ_NORTH,0.0166,0,1
2024-12-14,LZ_SOUTH,0.012,0,1
2024-12-14,LZ_WEST,0.0182,0,1
2024-12-15,LZ_HOUSTON,0.0077,0,0
2024-12-15,LZ_NORTH,0.0083,0,0
2024-12-15,LZ_SOUTH,0.007,0,0
2024-12-15,LZ_WEST,0.0087,0,0
2024-12-16,LZ_HOUSTON,0.012,0,0
2024-12-16,LZ_NORTH,0.0128,0,0
2024-12-16,LZ_SOUTH,0.0103,0,0
2024-12-16,LZ_WEST,0.0154,0,0
2024-12-17,LZ_HOUSTON,0.0094,0,0
2024-12-17,LZ_NORTH,0.0091,0,0
2024-12-17,LZ_SOUTH,0.0098,0,0
2024-12-17,LZ_WEST,0.0206,0,0
2024-12-18,LZ_HOUSTON,0.0098,0,0
2024-12-18,LZ_NORTH,0.0111,0,0
2024-12-18,LZ_SOUTH,0.0076,0,0
2024-12-18,LZ_WEST,0.0253,0,0
2024-12-19,LZ_HOUSTON,0.0088,0,0
2024-12-19,LZ_NORTH,0.0088,0,0
2024-12-19,LZ_SOUTH,0.009,0,0
2024-12-19,LZ_WEST,0.0221,0,0
2024-12-20,LZ_HOUSTON,0.0075,0,0
2024-12-20,LZ_NORTH,0.0072,0,0
2024-12-20,LZ_SOUTH,0.0075,0,0
2024-12-20,LZ_WEST,0.0138,0,0
2024-12-21,LZ_HOUSTON,0.0084,0,0
2024-12-21,LZ_NORTH,0.0087,0,0
2024-12-21,LZ_SOUTH,0.0085,0,0
2024-12-21,LZ_WEST,0.0145,0,0
2024-12-22,LZ_HOUSTON,0.0052,0,0
2024-12-22,LZ_NORTH,0.0052,0,0
2024-12-22,LZ_SOUTH,0.0052,0,0
2024-12-22,LZ_WEST,0.0079,0,0
2024-12-23,LZ_HOUSTON,0.0068,0,0
2024-12-23,LZ_NORTH,0.007,0,0
2024-12-23,LZ_SOUTH,0.0062,0,0
2024-12-23,LZ_WEST,0.0144,0,0
2024-12-24,LZ_HOUSTON,0.0064,0,0
2024-12-24,LZ_NORTH,0.0065,0,0
2024-12-24,LZ_SOUTH,0.0067,0,0
2024-12-24,LZ_WEST,0.0127,0,0
2024-12-25,LZ_HOUSTON,0.0055,0,0
2024-12-25,LZ_NORTH,0.0056,0,0
2024-12-25,LZ_SOUTH,0.006,0,0
2024-12-25,LZ_WEST,0.0161,0,0
2024-12-26,LZ_HOUSTON,0.011,0,0
2024-12-26,LZ_NORTH,0.0114,0,0
2024-12-26,LZ_SOUTH,0.011,0,0
2024-12-26,LZ_WEST,0.0218,0,0
2024-12-27,LZ_HOUSTON,0.012,0,0
2024-12-27,LZ_NORTH,0.0127,0,0
2024-12-27,LZ_SOUTH,0.0118,0,0
2024-12-27,LZ_WEST,0.0196,0,0
2024-12-28,LZ_HOUSTON,0.0093,0,0
2024-12-28,LZ_NORTH,0.0093,0,0
2024-12-28,LZ_SOUTH,0.0093,0,0
2024-12-28,LZ_WEST,0.016,0,0
2024-12-29,LZ_HOUSTON,0.0148,0,0
2024-12-29,LZ_NORTH,0.0152,0,0
2024-12-29,LZ_SOUTH,0.0153,0,0
2024-12-29,LZ_WEST,0.0168,0,0
2024-12-30,LZ_HOUSTON,0.0096,0,0
2024-12-30,LZ_NORTH,0.0096,0,0
2024-12-30,LZ_SOUTH,0.0108,0,0
2024-12-30,LZ_WEST,0.013,0,0
2024-12-31,LZ_HOUSTON,0.0087,0,0
2024-12-31,LZ_NORTH,0.0101,0,0
2024-12-31,LZ_SOUTH,0.0069,0,0
2024-12-31,LZ_WEST,0.0127,0,0
2025-01-01,LZ_HOUSTON,0.0067,0,0
2025-01-01,LZ_NORTH,0.0073,0,0
2025-01-01,LZ_SOUTH,0.0064,0,0
2025-01-01,LZ_WEST,0.0087,0,0
2025-01-02,LZ_HOUSTON,0.0074,0,0
2025-01-02,LZ_NORTH,0.0079,0,0
2025-01-02,LZ_SOUTH,0.0073,0,0
2025-01-02,LZ_WEST,0.0106,0,0
2025-01-03,LZ_HOUSTON,0.007,0,0
2025-01-03,LZ_NORTH,0.008,0,0
2025-01-03,LZ_SOUTH,0.0068,0,0
2025-01-03,LZ_WEST,0.0144,0,0
2025-01-04,LZ_HOUSTON,0.002,0,0
2025-01-04,LZ_NORTH,0.002,0,0
2025-01-04,LZ_SOUTH,0.002,0,0
2025-01-04,LZ_WEST,0.0032,0,0
2025-01-05,LZ_HOUSTON,0.0037,0,0
2025-01-05,LZ_NORTH,0.0043,0,0
2025-01-05,LZ_SOUTH,0.0039,0,0
2025-01-05,LZ_WEST,0.0067,0,0
2025-01-06,LZ_HOUSTON,0.0264,0,0
2025-01-06,LZ_NORTH,0.0345,0,0
2025-01-06,LZ_SOUTH,0.0181,0,0
2025-01-06,LZ_WEST,0.04,0,0
2025-01-07,LZ_HOUSTON,0.0265,0,0
2025-01-07,LZ_NORTH,0.0345,0,0
2025-01-07,LZ_SOUTH,0.0207,0,0
2025-01-07,LZ_WEST,0.0381,0,0
2025-01-08,LZ_HOUSTON,0.0143,0,0
2025-01-08,LZ_NORTH,0.0178,0,0
2025-01-08,LZ_SOUTH,0.0152,0,0
2025-01-08,LZ_WEST,0.023,0,0
2025-01-09,LZ_HOUSTON,0.0179,0,0
2025-01-09,LZ_NORTH,0.021,0,0
2025-01-09,LZ_SOUTH,0.0177,0,0
2025-01-09,LZ_WEST,0.0284,0,0
2025-01-10,LZ_HOUSTON,0.0134,0,0
2025-01-10,LZ_NORTH,0.0149,0,0
2025-01-10,LZ_SOUTH,0.0116,0,0
2025-01-10,LZ_WEST,0.0191,0,0
2025-01-11,LZ_HOUSTON,0.0057,0,0
2025-01-11,LZ_NORTH,0.0065,0,0
2025-01-11,LZ_SOUTH,0.0083,0,0
2025-01-11,LZ_WEST,0.0081,0,0
2025-01-12,LZ_HOUSTON,0.0066,0,0
2025-01-12,LZ_NORTH,0.0067,0,0
2025-01-12,LZ_SOUTH,0.0078,0,0
2025-01-12,LZ_WEST,0.0096,0,0
2025-01-13,LZ_HOUSTON,0.013,0,0
2025-01-13,LZ_NORTH,0.0157,0,0
2025-01-13,LZ_SOUTH,0.0111,0,0
2025-01-13,LZ_WEST,0.0219,0,0
2025-01-14,LZ_HOUSTON,0.0113,0,0
2025-01-14,LZ_NORTH,0.0148,0,0
2025-01-14,LZ_SOUTH,0.0117,0,0
2025-01-14,LZ_WEST,0.0221,0,0
2025-01-15,LZ_HOUSTON,0.0087,0,0
2025-01-15,LZ_NORTH,0.0122,0,1
2025-01-15,LZ_SOUTH,0.0076,0,0
2025-01-15,LZ_WEST,0.0231,0,1
2025-01-16,LZ_HOUSTON,0.0117,0,0
2025-01-16,LZ_NORTH,0.0224,0,0
2025-01-16,LZ_SOUTH,0.0135,0,0
2025-01-16,LZ_WEST,0.0353,0,0
2025-01-17,LZ_HOUSTON,0.0061,0,0
2025-01-17,LZ_NORTH,0.0056,0,0
2025-01-17,LZ_SOUTH,0.0061,0,0
2025-01-17,LZ_WEST,0.0059,0,0
2025-01-18,LZ_HOUSTON,0.0053,0,0
2025-01-18,LZ_NORTH,0.0054,0,0
2025-01-18,LZ_SOUTH,0.0054,0,0
2025-01-18,LZ_WEST,0.0088,0,0
2025-01-19,LZ_HOUSTON,0.0288,0,0
2025-01-19,LZ_NORTH,0.0313,0,0
2025-01-19,LZ_SOUTH,0.0237,0,0
2025-01-19,LZ_WEST,0.0363,0,0
2025-01-20,LZ_HOUSTON,0.0202,0,0
2025-01-20,LZ_NORTH,0.0253,0,0
2025-01-20,LZ_SOUTH,0.0167,0,0
2025-01-20,LZ_WEST,0.027,0,0
2025-01-21,LZ_HOUSTON,0.0545,0,0
2025-01-21,LZ_NORTH,0.061,0,0
2025-01-21,LZ_SOUTH,0.0453,0,0
2025-01-21,LZ_WEST,0.0672,0,0
2025-01-22,LZ_HOUSTON,0.0367,0,0
2025-01-22,LZ_NORTH,0.0382,0,0
2025-01-22,LZ_SOUTH,0.0771,0,0
2025-01-22,LZ_WEST,0.0325,0,0
2025-01-23,LZ_HOUSTON,0.0143,0,0
2025-01-23,LZ_NORTH,0.0147,0,0
2025-01-23,LZ_SOUTH,0.017,0,0
2025-01-23,LZ_WEST,0.0288,0,0
2025-01-24,LZ_HOUSTON,0.0089,0,0
2025-01-24,LZ_NORTH,0.0101,0,0
2025-01-24,LZ_SOUTH,0.0123,0,0
2025-01-24,LZ_WEST,0.0215,0,0
2025-01-25,LZ_HOUSTON,0.0075,0,0
2025-01-25,LZ_NORTH,0.0078,0,0
2025-01-25,LZ_SOUTH,0.0064,0,0
2025-01-25,LZ_WEST,0.0116,0,0
2025-01-26,LZ_HOUSTON,0.0086,0,0
2025-01-26,LZ_NORTH,0.0114,0,0
2025-01-26,LZ_SOUTH,0.0078,0,0
2025-01-26,LZ_WEST,0.0152,0,0
2025-01-27,LZ_HOUSTON,0.0129,0,0
2025-01-27,LZ_NORTH,0.0186,0,0
2025-01-27,LZ_SOUTH,0.0114,0,0
2025-01-27,LZ_WEST,0.0226,0,0
2025-01-28,LZ_HOUSTON,0.0116,0,0
2025-01-28,LZ_NORTH,0.0155,0,0
2025-01-28,LZ_SOUTH,0.011,0,0
2025-01-28,LZ_WEST,0.0233,0,0
2025-01-29,LZ_HOUSTON,0.0096,0,0
2025-01-29,LZ_NORTH,0.0118,0,0
2025-01-29,LZ_SOUTH,0.0088,0,0
2025-01-29,LZ_WEST,0.0185,0,0
2025-01-30,LZ_HOUSTON,0.0051,0,0
2025-01-30,LZ_NORTH,0.0056,0,0
2025-01-30,LZ_SOUTH,0.0056,0,0
2025-01-30,LZ_WEST,0.0122,0,0
2025-01-31,LZ_HOUSTON,0.0128,0,0
2025-01-31,LZ_NORTH,0.0147,0,0
2025-01-31,LZ_SOUTH,0.0115,0,0
2025-01-31,LZ_WEST,0.0249,0,0
2025-02-01,LZ_HOUSTON,0.0068,0,0
2025-02-01,LZ_NORTH,0.0068,0,0
2025-02-01,LZ_SOUTH,0.0072,0,0
2025-02-01,LZ_WEST,0.0172,0,0
2025-02-02,LZ_HOUSTON,0.0085,0,0
2025-02-02,LZ_NORTH,0.0084,0,0
2025-02-02,LZ_SOUTH,0.0085,0,0
2025-02-02,LZ_WEST,0.0148,0,0
2025-02-03,LZ_HOUSTON,0.0155,0,0
2025-02-03,LZ_NORTH,0.0157,0,0
2025-02-03,LZ_SOUTH,0.0116,0,0
2025-02-03,LZ_WEST,0.0216,0,0
2025-02-04,LZ_HOUSTON,0.0075,0,0
2025-02-04,LZ_NORTH,0.007,0,0
2025-02-04,LZ_SOUTH,0.0059,0,0
2025-02-04,LZ_WEST,0.0099,0,0
2025-02-05,LZ_HOUSTON,0.0073,0,0
2025-02-05,LZ_NORTH,0.0059,0,0
2025-02-05,LZ_SOUTH,0.0056,0,0
2025-02-05,LZ_WEST,0.0122,0,0
2025-02-06,LZ_HOUSTON,0.0115,0,0
2025-02-06,LZ_NORTH,0.0118,0,0
2025-02-06,LZ_SOUTH,0.011,0,0
2025-02-06,LZ_WEST,0.0218,0,0
2025-02-07,LZ_HOUSTON,0.0082,0,0
2025-02-07,LZ_NORTH,0.0079,0,0
2025-02-07,LZ_SOUTH,0.0086,0,0
2025-02-07,LZ_WEST,0.0167,0,0
2025-02-08,LZ_HOUSTON,0.0074,0,0
2025-02-08,LZ_NORTH,0.0064,0,0
2025-02-08,LZ_SOUTH,0.0076,0,0
2025-02-08,LZ_WEST,0.019,0,0
2025-02-09,LZ_HOUSTON,0.0089,0,0
2025-02-09,LZ_NORTH,0.0092,0,0
2025-02-09,LZ_SOUTH,0.0078,0,0
2025-02-09,LZ_WEST,0.013,0,0
2025-02-10,LZ_HOUSTON,0.0087,0,0
2025-02-10,LZ_NORTH,0.0104,0,0
2025-02-10,LZ_SOUTH,0.0074,0,0
2025-02-10,LZ_WEST,0.0217,0,0
2025-02-11,LZ_HOUSTON,0.0064,0,0
2025-02-11,LZ_NORTH,0.0069,0,0
2025-02-11,LZ_SOUTH,0.0055,0,0
2025-02-11,LZ_WEST,0.012,0,0
2025-02-12,LZ_HOUSTON,0.0085,0,0
2025-02-12,LZ_NORTH,0.0101,0,0
2025-02-12,LZ_SOUTH,0.008,0,0
2025-02-12,LZ_WEST,0.0167,0,0
2025-02-13,LZ_HOUSTON,0.0121,0,0
2025-02-13,LZ_NORTH,0.0279,0,0
2025-02-13,LZ_SOUTH,0.0104,0,0
2025-02-13,LZ_WEST,0.0324,0,0
2025-02-14,LZ_HOUSTON,0.0086,0,0
2025-02-14,LZ_NORTH,0.0085,0,0
2025-02-14,LZ_SOUTH,0.0096,0,0
2025-02-14,LZ_WEST,0.0133,0,0
2025-02-15,LZ_HOUSTON,0.006,0,0
2025-02-15,LZ_NORTH,0.0059,0,0
2025-02-15,LZ_SOUTH,0.0062,0,0
2025-02-15,LZ_WEST,0.011,0,0
2025-02-16,LZ_HOUSTON,0.0095,0,0
